sentence_id	text	translation	lemma	translation_token	translation_lemma	alignment
d006.s009	Anyway , the debate deals with if that type of behavior not prohibited specifically by the regulation contradicts the principles of the sport , that is to say , if with these actions fraud is committed ; then , indeed , they are respectful actions with the sport regulation , but they seem to elude its sense .	De todos modos , el debate se ocupa de si ese tipo de comportamiento no prohibido específicamente por la regulación contradice los principios del deporte , es decir , si con estas acciones se comete fraude ; entonces , de hecho , son acciones respetuosas con la regulación del deporte , pero parecen eludir su sentido .	anyway , the debate deal with if that type of behavior not prohibit specifically by the regulation contradict the principle of the sport , that be to say , if with these action fraud be commit ; then , indeed , they be respectful action with the sport regulation , but they seem to elude its sense .	De todos modos , el debate se ocupa de si ese tipo de comportamiento no prohibido específicamente por la regulación contradice los principios del deporte , es decir , si con estas acciones se comete fraude ; entonces , de hecho , son acciones respetuosas con la regulación del deporte , pero parecen eludir su sentido .	de todos modos , el debate él ocupar de si ese tipo de comportamiento no prohibido específicamente por el regulación contradecir el principio del deporte , es decir , si con este acción él cometer fraude ; entonces , de hecho , ser acción respetuoso con el regulación del deporte , pero parecer eludir su sentido .	[(0, 0), (0, 1), (0, 2), (1, 3), (2, 4), (3, 5), (4, 7), (6, 9), (7, 10), (8, 11), (9, 12), (10, 13), (11, 14), (12, 15), (13, 16), (14, 17), (15, 18), (16, 19), (17, 20), (18, 21), (19, 22), (20, 8), (22, 24), (23, 25), (27, 27), (28, 28), (29, 29), (30, 30), (31, 31), (32, 32), (33, 35), (35, 34), (36, 36), (37, 37), (38, 38), (39, 39), (39, 40), (40, 41), (41, 33), (42, 42), (43, 44), (44, 43), (45, 45), (46, 46), (47, 49), (48, 47), (49, 50), (50, 51), (51, 6), (52, 52), (54, 53), (55, 54), (56, 55), (57, 56)]
d006.s010	The matter examines the type of damage that is brought to the sporting spirit .	El asunto examina el tipo de daño que se trae al espíritu deportivo.	the matter examine the type of damage that be bring to the sport spirit .	El asunto examina el tipo de daño que se trae al espíritu deportivo .	el asunto examinar el tipo de daño que él traer al espíritu deportivo .	[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (9, 9), (10, 10), (11, 8), (13, 11), (14, 13)]
d006.s011	One of the advantages that include the sport spirit is the physical integrity of the opposite players , aspect that with these actions was n't put into danger , that is to say , there was no violent game .	Una de las ventajas que incluyen el espíritu deportivo es la integridad física de los jugadores opuestos , aspecto que con estas acciones no se puso en peligro , es decir , no hubo ningún juego violento .	one of the advantage that include the sport spirit be the physical integrity of the opposite player , aspect that with these action be n't put into danger , that be to say , there be no violent game .	Una de las ventajas que incluyen el espíritu deportivo es la integridad física de los jugadores opuestos , aspecto que con estas acciones no se puso en peligro , es decir , no hubo ningún juego violento .	uno de el ventaja que incluir el espíritu deportivo ser el integridad físico de el jugador opuesto , aspecto que con este acción no él poner en peligro , es decir , no haber ninguno juego violento .	[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (8, 7), (9, 9), (10, 10), (11, 12), (12, 11), (13, 13), (14, 14), (15, 16), (16, 15), (17, 17), (18, 18), (19, 19), (20, 20), (21, 21), (22, 22), (24, 23), (25, 25), (26, 26), (27, 27), (28, 28), (32, 30), (33, 31), (34, 34), (35, 33), (36, 32), (37, 36), (38, 35), (39, 37)]
d006.s012	Another of these advantages to which it is alluded to with the fare-play is to avoid that the team of the lawbreaker players takes advantage unjustly of the opposite team , which did not happen either .	Otra de estas ventajas a las que se alude con el juego de tarifas es evitar que el equipo de los jugadores infractores se aproveche injustamente del equipo opuesto, lo que tampoco sucedió.	another of these advantage to which it be allude to with the fare-play be to avoid that the team of the lawbreaker player take advantage unjustly of the opposite team , which do not happen either .	Otra de estas ventajas a las que se alude con el juego de tarifas es evitar que el equipo de los jugadores infractores se aproveche injustamente del equipo opuesto , lo que tampoco sucedió .	otro de este ventaja a el que él aludir con el juego de tarifa ser evitar que el equipo de el jugador infractor él aproveche injustamente del equipo opuesto , él que tampoco suceder .	[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 6), (6, 7), (7, 12), (8, 8), (10, 9), (11, 10), (12, 13), (13, 14), (15, 15), (16, 16), (17, 17), (18, 18), (19, 19), (20, 20), (21, 22), (22, 21), (23, 24), (24, 24), (25, 25), (26, 26), (27, 5), (28, 28), (29, 27), (30, 29), (31, 31), (34, 33), (35, 32), (36, 34)]
d006.s013	However , the paradoxical thing about the action of the players of Real Madrid is that it did not comply to what we normally characterize as legal fraud , because the violation of the rules was not made secretly as to try to avoid the sanction , but their action was most evident and thus they received punishment from the referee .	Sin embargo , lo paradójico de la acción de los jugadores del Real Madrid es que no cumplió con lo que normalmente caracterizamos como fraude legal , porque la violación de las normas no se hizo en secreto para tratar de evitar la sanción , pero su acción fue más evidente y por lo tanto recibieron castigo del árbitro .	however , the paradoxical thing about the action of the player of real madrid be that it do not comply to what we normally characterize as legal_fraud , because the violation of the rule be not make secretly as to try to avoid the sanction , but they action be most evident and thus they receive punishment from the referee .	Sin embargo , lo paradójico de la acción de los jugadores del Real Madrid es que no cumplió con lo que normalmente caracterizamos como fraude legal , porque la violación de las normas no se hizo en secreto para tratar de evitar la sanción , pero su acción fue más evidente y por lo tanto recibieron castigo del árbitro .	sin embargo , él paradójico de el acción de el jugador del Real Madrid ser que no cumplir con él que normalmente caracterizar como fraude legal , porque el violación de el norma no él hacer en secreto para tratar de evitar el sanción , pero su acción ser más evidente y por él tanto recibir castigo del árbitro .	[(0, 0), (0, 1), (1, 2), (2, 3), (3, 4), (5, 5), (6, 6), (7, 7), (8, 8), (9, 9), (10, 10), (11, 11), (12, 12), (13, 13), (14, 14), (15, 15), (16, 19), (18, 16), (19, 17), (20, 18), (21, 20), (23, 21), (24, 22), (25, 23), (26, 25), (27, 26), (28, 27), (29, 28), (30, 29), (31, 30), (32, 31), (33, 32), (34, 36), (35, 33), (36, 35), (37, 37), (39, 38), (40, 39), (41, 40), (42, 41), (43, 42), (44, 43), (45, 44), (46, 45), (47, 46), (48, 47), (49, 48), (50, 49), (51, 50), (52, 51), (55, 55), (56, 56), (59, 58), (60, 59)]
d006.s014	They waited for and accepted the sanction with no complaints .	Esperaron y aceptaron la sanción sin quejarse.	they wait for and accept the sanction with no complaint .	Esperaron y aceptaron la sanción sin quejarse .	esperar y aceptar el sanción sin quejar_él .	[(1, 0), (3, 1), (4, 2), (5, 3), (6, 4), (7, 5), (9, 6), (10, 7)]
d006.s015	Another question is what type of advantage the violators obtained in the actions deliberately carried out .	Otra cuestión es qué tipo de ventaja obtuvieron los infractores en las acciones realizadas deliberadamente.	another question be what type of advantage the violator obtain in the action deliberately carry out .	Otra cuestión es qué tipo de ventaja obtuvieron los infractores en las acciones realizadas deliberadamente .	otro cuestión ser qué tipo de ventaja obtener el infractor en el acción realizado deliberadamente .	[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 8), (8, 9), (9, 7), (10, 10), (11, 11), (12, 12), (13, 14), (14, 13), (16, 15)]
d006.s016	Here it seems necessary to state that it is n't a disadvantageous situation for rival nor is an obtained benefit in the same game , because evidently the result of the action supposes leaving their own team with less players .	Aquí parece necesario afirmar que no es una situación de desventaja para el rival ni es un beneficio obtenido en el mismo juego, porque evidentemente el resultado de la acción supone dejar a su propio equipo con menos jugadores.	here it seem necessary to state that it be n't a disadvantageous situation for rival nor be a obtain benefit in the same game , because evidently the result of the action suppose leave they own team with less player .	Aquí parece necesario afirmar que no es una situación de desventaja para el rival ni es un beneficio obtenido en el mismo juego , porque evidentemente el resultado de la acción supone dejar a su propio equipo con menos jugadores .	aquí parecer necesario afirmar que no ser uno situación de desventaja para el rival ni ser uno beneficio obtenido en el mismo juego , porque evidentemente el resultado de el acción suponer dejar a su propio equipo con menos jugador .	[(0, 0), (2, 1), (3, 2), (4, 33), (5, 3), (6, 4), (8, 6), (9, 5), (10, 7), (12, 8), (13, 11), (14, 13), (15, 14), (16, 15), (17, 16), (18, 18), (19, 17), (20, 19), (21, 20), (22, 21), (23, 22), (24, 23), (25, 24), (26, 25), (27, 26), (28, 27), (29, 28), (30, 29), (31, 30), (32, 31), (33, 32), (34, 34), (35, 35), (36, 36), (37, 37), (38, 38), (39, 39), (40, 40)]
d006.s017	And neither is it a useful strategy for the next game , because the club will not be able to count on those players .	Y tampoco es una estrategia útil para el próximo juego, porque el club no será capaz de contar con esos jugadores.	and neither be it a useful strategy for the next game , because the club will not be able to count on those player .	Y tampoco es una estrategia útil para el próximo juego , porque el club no será capaz de contar con esos jugadores .	y tampoco ser uno estrategia útil para el próximo juego , porque el club no ser capaz de contar con ese jugador .	[(0, 0), (1, 1), (2, 2), (4, 3), (5, 5), (6, 4), (7, 6), (8, 7), (9, 8), (10, 9), (11, 10), (12, 11), (13, 12), (14, 13), (16, 14), (17, 15), (18, 16), (19, 17), (20, 18), (21, 19), (22, 20), (23, 21), (24, 22)]
d006.s018	The advantage , obviously , consists in the fact that the players will begin the following phase of the Championship without cards that could threaten their participation in a future game .	La ventaja, obviamente, consiste en el hecho de que los jugadores comenzarán la siguiente fase del Campeonato sin cartas que podrían amenazar su participación en un futuro juego.	the advantage , obviously , consist in the fact that the player will begin the following phase of the championship without card that could threaten they participation in a future game .	La ventaja , obviamente , consiste en el hecho de que los jugadores comenzarán la siguiente fase del Campeonato sin cartas que podrían amenazar su participación en un futuro juego .	el ventaja , obviamente , consistir en el hecho de que el jugador comenzar el siguiente fase del Campeonato sin carta que poder amenazar su participación en uno futuro juego .	[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (8, 8), (9, 10), (10, 11), (11, 12), (12, 22), (13, 13), (14, 14), (15, 15), (16, 16), (17, 9), (19, 18), (20, 19), (21, 20), (22, 21), (24, 23), (25, 24), (26, 25), (27, 26), (28, 27), (29, 28), (30, 29), (31, 30)]
d006.s019	But it is about a long term advantage , with a certain degree of indetermination , because the team can be eliminated first of change , and in addition with this action the players fulfil a sanction game and go to the second cycle of cards , in which the suspension by card accumulation takes place with one less than in the first cycle .	Pero se trata de una ventaja a largo plazo , con un cierto grado de indeterminación , porque el equipo puede ser eliminado primero de cambio , y además con esta acción los jugadores cumplen un juego de sanción e ir al segundo ciclo de cartas , en el que la suspensión por acumulación de cartas se lleva a cabo con uno menos que en el primer ciclo .	but it be about a long term advantage , with a certain degree of indetermination , because the team can be eliminate first of change , and in addition with this action the player fulfil a sanction game and go to the second cycle of card , in which the suspension by card accumulation take place with one less than in the first cycle .	Pero se trata de una ventaja a largo plazo , con un cierto grado de indeterminación , porque el equipo puede ser eliminado primero de cambio , y además con esta acción los jugadores cumplen un juego de sanción e ir al segundo ciclo de cartas , en el que la suspensión por acumulación de cartas se lleva a cabo con uno menos que en el primer ciclo .	pero él tratar de uno ventaja a largo plazo , con uno cierto grado de indeterminación , porque el equipo poder ser eliminar primero de cambio , y además con este acción el jugador cumplir uno juego de sanción e ir al segundo ciclo de carta , en el que el suspensión por acumulación de carta él llevar a cabo con uno menos que en el primero ciclo .	[(0, 0), (1, 1), (2, 2), (4, 6), (5, 7), (6, 8), (7, 5), (8, 9), (9, 10), (10, 11), (11, 12), (12, 13), (13, 14), (14, 15), (15, 16), (16, 17), (17, 18), (18, 19), (19, 20), (20, 21), (21, 22), (22, 23), (23, 24), (24, 25), (25, 26), (26, 27), (27, 28), (28, 28), (29, 29), (30, 30), (31, 31), (32, 32), (33, 33), (34, 34), (35, 35), (36, 38), (37, 36), (38, 39), (39, 40), (40, 58), (41, 48), (42, 42), (43, 43), (44, 44), (45, 45), (46, 46), (47, 47), (48, 49), (49, 50), (50, 51), (51, 52), (52, 55), (53, 53), (54, 57), (55, 59), (56, 60), (57, 61), (58, 62), (59, 63), (60, 64), (61, 65), (62, 66), (63, 67), (64, 68)]
d006.s020	So that , by passing rounds , it is not so clear that it is an advantage .	Por lo que , pasando rondas , no es tan claro que es una ventaja .	so that , by pass round , it be not so clear that it be a advantage .	Por lo que , pasando rondas , no es tan claro que es una ventaja .	por él que , pasar ronda , no ser tanto claro que ser uno ventaja .	[(1, 2), (2, 3), (3, 0), (4, 4), (5, 5), (6, 6), (7, 1), (8, 8), (9, 7), (10, 9), (11, 10), (12, 11), (14, 12), (15, 13), (16, 14), (17, 15)]
d006.s021	Those actions are really against the sporting spirit , which is part of the strategic decisions that favor taking advantages allowed by the rules .	Esas acciones están realmente en contra del espíritu deportivo , que es parte de las decisiones estratégicas que favorecen la toma de ventajas permitidas por las reglas .	those action be really against the sport spirit , which be part of the strategic decision that favor take advantage allow by the rule .	Esas acciones están realmente en contra del espíritu deportivo , que es parte de las decisiones estratégicas que favorecen la toma de ventajas permitidas por las reglas .	ese acción estar realmente en contra del espíritu deportivo , que ser parte de el decisión estratégico que favorecer el toma de ventaja permitido por el regla .	[(0, 0), (1, 1), (2, 2), (3, 3), (4, 5), (5, 19), (7, 7), (8, 9), (9, 10), (10, 11), (11, 12), (12, 13), (13, 14), (14, 16), (15, 15), (16, 17), (17, 18), (18, 20), (19, 22), (20, 23), (21, 24), (22, 25), (23, 26), (24, 27)]
d006.s022	Regarding this assumption , the players did not act in order to avoid the application of the sanction ( this would have been a clear case of legal fraud ) , but rather chosen when to obey it .	Con respecto a esta suposición , los actores no actuaron para evitar la aplicación de la sanción ( esto habría sido un caso claro de fraude legal ) , sino que eligieron cuándo obedecerla .	regard this assumption , the player do not act in order to avoid the application of the sanction ( this would have be a clear case of legal_fraud ) , but rather choose when to obey it .	Con respecto a esta suposición , los actores no actuaron para evitar la aplicación de la sanción ( esto habría sido un caso claro de fraude legal ) , sino que eligieron cuándo obedecerla .	con respecto a este suposición , el actor no actuar para evitar el aplicación de el sanción ( este haber ser uno caso claro de fraude legal ) , sino que elegir cuándo obedecer_él .	[(0, 1), (1, 3), (2, 4), (3, 5), (4, 6), (5, 7), (7, 8), (8, 9), (11, 10), (12, 11), (13, 12), (14, 13), (15, 14), (16, 15), (17, 16), (18, 17), (19, 18), (21, 19), (22, 20), (23, 21), (24, 23), (25, 22), (26, 24), (27, 25), (28, 27), (29, 28), (30, 29), (32, 31), (33, 32), (34, 2), (37, 34)]
d006.s023	They made a strategic decision without avoiding the punishment .	Tomaron una decisión estratégica sin evitar el castigo.	they make a strategic decision without avoid the punishment .	Tomaron una decisión estratégica sin evitar el castigo .	tomar uno decisión estratégico sin evitar el castigo .	[(1, 0), (2, 1), (3, 3), (4, 2), (5, 4), (6, 5), (7, 6), (8, 7), (9, 8)]
d006.s024	Although the border between the wittiness and the law fraud is diffuse , in this occasion I believe it was a clear case of wittiness .	Aunque la frontera entre el ingenio y el fraude legal es difusa , en esta ocasión creo que fue un claro caso de ingenio .	although the border between the wittiness and the law fraud be diffuse , in this occasion I believe it be a clear case of wittiness .	Aunque la frontera entre el ingenio y el fraude legal es difusa , en esta ocasión creo que fue un claro caso de ingenio .	aunque el frontera entre el ingenio y el fraude legal ser difús , en este ocasión creer que ser uno claro caso de ingenio .	[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (9, 8), (10, 10), (11, 11), (12, 12), (13, 13), (14, 14), (15, 15), (17, 16), (19, 18), (20, 19), (21, 20), (22, 21), (23, 22), (24, 23), (25, 24)]
d006.s025	The controversy seems to arise from two factors : because it was about two auto expulsions and the way the transmission of the directive was carried out to cause them .	La controversia parece surgir de dos factores : porque se trataba de dos expulsiones automáticas y la forma en que la transmisión de la directiva se llevó a cabo para causarlas .	the controversy seem to arise from two factor : because it be about two auto expulsion and the way the transmission of the directive be carry out to cause they .	La controversia parece surgir de dos factores : porque se trataba de dos expulsiones automáticas y la forma en que la transmisión de la directiva se llevó a cabo para causarlas .	el controversia parecer surgir de dos factor : porque él tratar de dos expulsión automático y el forma en que el transmisión de el directiva él llevar a cabo para causar_él .	[(0, 0), (1, 1), (2, 2), (3, 27), (4, 3), (5, 4), (6, 5), (7, 6), (8, 7), (9, 8), (10, 9), (11, 11), (13, 12), (14, 14), (15, 13), (16, 15), (17, 16), (18, 17), (19, 20), (20, 21), (21, 22), (22, 23), (23, 24), (24, 18), (25, 26), (27, 29), (29, 25), (30, 31)]
d006.s026	The damage brought about to the principles of the sport by these actions is not as much ethical as aesthetic .	El daño causado a los principios del deporte por estas acciones no es tanto ético como estético .	the damage bring about to the principle of the sport by these action be not as much ethical as aesthetic .	El daño causado a los principios del deporte por estas acciones no es tanto ético como estético .	el daño causado a el principio del deporte por este acción no ser tanto ético como estético .	[(0, 0), (1, 1), (2, 2), (4, 3), (5, 4), (6, 5), (7, 6), (9, 7), (10, 8), (11, 9), (12, 10), (13, 12), (14, 11), (15, 13), (17, 14), (18, 15), (19, 16), (20, 17)]
d007.s000	Arsenic-tolerant microbe raises possibility of new types of life on Earth , or elsewhere	El microbio tolerante al arsénico plantea la posibilidad de nuevos tipos de vida en la Tierra , o en cualquier otro lugar	arsenic-tolerant microbe raise possibility of new type of life on earth , or elsewhere	El microbio tolerante al arsénico plantea la posibilidad de nuevos tipos de vida en la Tierra , o en cualquier otro lugar	el microbio tolerante al arsénico plantear el posibilidad de nuevo tipo de vida en el Tierra , o en cualquiera otro lugar	[(0, 4), (1, 1), (2, 5), (3, 7), (4, 11), (5, 9), (6, 10), (7, 8), (8, 12), (9, 13), (10, 15), (11, 16), (12, 17), (13, 21)]
d007.s001	The discovery of a strange bacteria that can use arsenic as one of its nutrients widens the scope for finding new forms of life on Earth and possibly beyond .	El descubrimiento de una extraña bacteria que puede utilizar el arsénico como uno de sus nutrientes amplía las posibilidades de encontrar nuevas formas de vida en la Tierra y posiblemente más allá .	the discovery of a strange bacterium that can use arsenic as one of its nutrient widen the scope for find new form of life on earth and possibly beyond .	El descubrimiento de una extraña bacteria que puede utilizar el arsénico como uno de sus nutrientes amplía las posibilidades de encontrar nuevas formas de vida en la Tierra y posiblemente más allá .	el descubrimiento de uno extraño bacteria que poder utilizar el arsénico como uno de su nutrient ampliar el posibilidad de encontrar nuevo forma de vida en el Tierra y posiblemente más allá .	[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (8, 8), (9, 10), (10, 11), (11, 12), (12, 13), (13, 14), (14, 15), (15, 16), (16, 17), (17, 18), (18, 19), (19, 20), (20, 21), (21, 22), (22, 23), (23, 24), (24, 25), (25, 27), (26, 28), (27, 29), (28, 30), (28, 31), (29, 32)]
d007.s002	While researchers discovered the unusual bacteria here in Earth , they say it shows that life has possibilities beyond the major elements that have been considered essential .	Mientras que los investigadores descubrieron las bacterias inusuales aquí en la Tierra , dicen que muestra que la vida tiene posibilidades más allá de los elementos principales que se han considerado esenciales .	while researcher discover the unusual bacterium here in earth , they say it show that life have possibility beyond the major element that have be consider essential .	Mientras que los investigadores descubrieron las bacterias inusuales aquí en la Tierra , dicen que muestra que la vida tiene posibilidades más allá de los elementos principales que se han considerado esenciales .	mientras que el investigador descubrir el bacteria inusual aquí en el Tierra , decir que mostrar que el vida tener posibilidad más allá de el elemento principal que él haber considerar esencial .	[(0, 0), (1, 3), (2, 4), (3, 5), (4, 7), (5, 6), (6, 8), (7, 9), (8, 11), (9, 12), (11, 13), (12, 28), (13, 15), (14, 16), (15, 18), (16, 19), (17, 20), (18, 21), (19, 24), (20, 26), (21, 25), (22, 27), (23, 29), (24, 23), (25, 30), (26, 31), (27, 32)]
d007.s003	`` This organism has dual capability . ''	`` Este organismo tiene doble capacidad. ''	`` this organism have dual capability . ''	` ` Este organismo tiene doble capacidad . ''	` ` este organismo tener doble capacidad . ''	[(1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8)]
d007.s004	`` It can grow with either phosphorus or arsenic . ''	`` Puede crecer con fósforo o arsénico. ''	`` it can grow with either phosphorus or arsenic . ''	` ` Puede crecer con fósforo o arsénico . ''	` ` poder crecer con fósforo o arsénico . ''	[(2, 2), (3, 3), (4, 4), (6, 5), (7, 6), (8, 7), (9, 8), (10, 9)]
d007.s005	`` That makes it very peculiar , though it falls short of being some form of truly ` alien ' life , '' commented Paul C. W. Davies of Arizona State University , a co-author of the report appearing in Thursday 's online edition of the journal Science .	"``Eso lo hace muy peculiar, aunque no sea una forma de vida verdaderamente ""extranjera"", comentó Paul C. W. Davies, de la Universidad Estatal de Arizona, coautor del informe que aparece en la edición en línea del jueves de la revista Science."	`` that make it very peculiar , though it fall short of be some form of truly ` alien ' life , '' comment paul c. w. davy of arizona state university , a co-author of the report appear in thursday 's online edition of the journal science .	"` ` Eso lo hace muy peculiar , aunque no sea una forma de vida verdaderamente "" extranjera "" , comentó Paul C. W. Davies , de la Universidad Estatal de Arizona , coautor del informe que aparece en la edición en línea del jueves de la revista Science ."	"` ` ese él hacer mucho peculiar , aunque no ser uno forma de vida verdaderamente "" extranjero "" , comentar Paul C. W. Davies , de el Universidad Estatal de Arizona , coautor del informe que aparecer en el edición en línea del jueves de el revista Science ."	[(1, 2), (2, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 3), (12, 10), (13, 11), (14, 12), (15, 13), (16, 15), (17, 16), (18, 17), (19, 1), (20, 14), (21, 19), (23, 20), (24, 21), (25, 22), (26, 23), (27, 24), (28, 26), (29, 29), (30, 29), (31, 28), (32, 32), (34, 33), (35, 30), (36, 39), (37, 35), (38, 37), (39, 38), (40, 44), (42, 41), (42, 42), (43, 40), (44, 45), (45, 46), (46, 47), (47, 48), (48, 49)]
d007.s006	Six major elements have long been considered essential for life - carbon , hydrogen , nitrogen , oxygen , phosphorus and sulfur .	Durante mucho tiempo, seis elementos principales han sido considerados esenciales para la vida - carbono, hidrógeno, nitrógeno, oxígeno, fósforo y azufre.	six major element have long be consider essential for life - carbon , hydrogen , nitrogen , oxygen , phosphorus and sulfur .	Durante mucho tiempo , seis elementos principales han sido considerados esenciales para la vida - carbono , hidrógeno , nitrógeno , oxígeno , fósforo y azufre .	durante mucho tiempo , seis elemento principal haber ser considerar esencial para el vida - carbono , hidrógeno , nitrógeno , oxígeno , fósforo y azufre .	[(0, 4), (1, 6), (2, 5), (3, 7), (4, 1), (5, 8), (6, 9), (7, 10), (8, 11), (9, 13), (10, 14), (11, 15), (12, 16), (13, 17), (14, 22), (15, 19), (16, 20), (17, 21), (18, 18), (19, 23), (20, 24), (21, 25), (22, 26)]
d007.s007	But the researchers found that the bacteria , discovered in Mono Lake , Calif. , is able to continue to grow after substituting arsenic for phosphorus .	Pero los investigadores encontraron que la bacteria, descubierta en Mono Lake, California, es capaz de seguir creciendo después de sustituir el arsénico por el fósforo.	but the researcher find that the bacterium , discover in mono lake , calif. , be able to continue to grow after substitute arsenic for phosphorus .	Pero los investigadores encontraron que la bacteria , descubierta en Mono Lake , California , es capaz de seguir creciendo después de sustituir el arsénico por el fósforo .	pero el investigador encontrar que el bacteria , descubrir en Mono Lake , California , ser capaz de seguir crecer después de sustituir el arsénico por el fósforo .	[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (8, 8), (9, 9), (10, 10), (11, 11), (12, 12), (13, 13), (14, 14), (15, 15), (16, 16), (17, 17), (18, 18), (19, 21), (20, 19), (21, 20), (22, 22), (23, 24), (24, 25), (25, 27), (26, 28)]
d007.s008	`` It makes you wonder what else is possible , '' said Ariel D. Anbar of Arizona State University , a co-author of the report .	"""Hace que te preguntes qué más es posible"", dijo Ariel D. Anbar, de la Universidad Estatal de Arizona, coautor del informe."	`` it make you wonder what else be possible , '' say ariel d. anbar of arizona state university , a co-author of the report .	""" Hace que te preguntes qué más es posible "" , dijo Ariel D. Anbar , de la Universidad Estatal de Arizona , coautor del informe ."	""" hacer que tú preguntser qué más ser posible "" , decir Ariel D. Anbar , de el Universidad Estatal de Arizona , coautor del informe ."	[(1, 2), (2, 1), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (8, 8), (9, 10), (11, 11), (12, 12), (13, 13), (14, 14), (15, 16), (16, 21), (17, 19), (18, 18), (19, 22), (21, 23), (22, 20), (23, 17), (24, 25), (25, 26)]
d007.s009	The find is important in the search for life beyond Earth because researchers need to be able to recognize life , to know what life looks like , Anbar said .	El hallazgo es importante en la búsqueda de la vida más allá de la Tierra porque los investigadores necesitan ser capaces de reconocer la vida, para saber cómo es la vida, dijo Anbar.	the find be important in the search for life beyond earth because researcher need to be able to recognize life , to know what life look like , anbar say .	El hallazgo es importante en la búsqueda de la vida más allá de la Tierra porque los investigadores necesitan ser capaces de reconocer la vida , para saber cómo es la vida , dijo Anbar .	el hallazgo ser importante en el búsqueda de el vida más allá de el Tierra porque el investigador necesitar ser capaz de reconocer el vida , para saber cómo ser el vida , decir Anbar .	[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (7, 7), (8, 9), (9, 10), (10, 14), (11, 15), (12, 17), (13, 18), (15, 19), (16, 20), (17, 21), (18, 22), (19, 24), (20, 25), (21, 26), (22, 27), (23, 28), (24, 31), (27, 32), (28, 34), (29, 33), (30, 35)]
d007.s010	The study focuses on a microbe found on Earth .	El estudio se centra en un microbio encontrado en la Tierra .	the study focus on a microbe find on earth .	El estudio se centra en un microbio encontrado en la Tierra .	el estudio él centrar en uno microbio encontrado en el Tierra .	[(0, 0), (1, 1), (2, 3), (3, 4), (4, 5), (5, 6), (7, 8), (8, 10), (9, 11)]
d007.s011	However , the announcement of a news conference to discuss it , which did not disclose details of the find , generated widespread speculation on the Internet that the report would disclose the discovery of extraterrestrial life .	Sin embargo , el anuncio de una conferencia de prensa para discutirlo , que no reveló detalles del hallazgo , generó una especulación generalizada en Internet que el informe revelaría el descubrimiento de la vida extraterrestre .	however , the announcement of a news_conference to discuss it , which do not disclose detail of the find , generate widespread speculation on the internet that the report would disclose the discovery of extraterrestrial life .	Sin embargo , el anuncio de una conferencia de prensa para discutirlo , que no reveló detalles del hallazgo , generó una especulación generalizada en Internet que el informe revelaría el descubrimiento de la vida extraterrestre .	sin embargo , el anuncio de uno conferencia de prensa para discutir_él , que no revelar detalle del hallazgo , generar uno especulación generalizado en Internet que el informe revelar el descubrimiento de el vida extraterrestre .	[(0, 0), (0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 10), (8, 11), (10, 12), (11, 13), (13, 14), (14, 15), (15, 16), (16, 8), (18, 18), (19, 19), (20, 20), (21, 23), (22, 22), (23, 24), (24, 33), (25, 25), (26, 26), (27, 27), (28, 28), (30, 29), (31, 30), (32, 31), (33, 32), (34, 35), (35, 34), (36, 36)]
d007.s012	It did n't .	No lo hizo.	it do n't .	No lo hizo .	no él hacer .	[(0, 1), (1, 2), (2, 0), (3, 3)]
